field,turbine,mode,power_mape,torque_mape,baseline_power_mape,samples
WF_2,6,all_fit_diagnostic,0.1945219634445013,5.7094778882704755,0.19648328905393433,1999
WF_2,6,chronological_holdout,0.17477014313209965,5.714780331214591,0.17588284963394352,600
WF_2,7,all_fit_diagnostic,0.24008250928378838,5.684973474020357,0.22862141781146822,1999
WF_2,7,chronological_holdout,0.24530876635006713,5.62175824745641,0.23083159725695584,600
WF_2,8,all_fit_diagnostic,0.21268448162229092,5.709909761878244,0.20650346325508792,1999
WF_2,8,chronological_holdout,0.193850143043524,5.730616848231022,0.18072944639262203,600
WF_2,9,all_fit_diagnostic,0.21605609358749775,5.678787064879645,0.20585456554865356,1999
WF_2,9,chronological_holdout,0.2244799458632595,5.6701713102556255,0.22498299836709923,600
WF_2,10,all_fit_diagnostic,0.217147640730733,5.71257063587565,0.2130747575792606,1999
WF_2,10,chronological_holdout,0.2425536449145156,5.774272134566826,0.23145786051403855,600
WF_2,11,all_fit_diagnostic,0.23285975755751928,5.763508494154236,0.22460413118329123,1999
WF_2,11,chronological_holdout,0.21875480722565627,5.721299132095027,0.20284264335545524,600
WF_2,12,all_fit_diagnostic,0.22290194472511174,5.699506008934225,0.20911438226746404,1999
WF_2,12,chronological_holdout,0.23565807215140916,5.728858622864264,0.2142888324447247,600
WF_2,13,all_fit_diagnostic,0.22997296876173523,5.7294136132972335,0.21774872192883368,1999
WF_2,13,chronological_holdout,0.23919388349913198,5.758786654461939,0.23788888629460953,600
WF_2,14,all_fit_diagnostic,0.20775319193552452,5.671558950340847,0.2012950219157573,1999
WF_2,14,chronological_holdout,0.20711989628277175,5.664269632537149,0.1983450842978312,600
WF_2,15,all_fit_diagnostic,0.19394845448751608,5.733387126911974,0.19591379715216142,1999
WF_2,15,chronological_holdout,0.2043559555225312,5.766849993200836,0.20827948348753614,600
WF_2,16,all_fit_diagnostic,0.21658084210161185,5.697462714030851,0.21050016264914745,1999
WF_2,16,chronological_holdout,0.22170878376793743,5.688637034467274,0.2123264013036849,600
WF_2,17,all_fit_diagnostic,0.1985407607258757,5.714531639238013,0.19635682913915764,1999
WF_2,17,chronological_holdout,0.1927258820404225,5.736913270831829,0.1867178750701466,600
WF_2,18,all_fit_diagnostic,0.21027959077277522,5.695512105115974,0.2016189164326681,1999
WF_2,18,chronological_holdout,0.19974052462173597,5.632465857765913,0.16360285580777773,600
WF_2,19,all_fit_diagnostic,0.21344615845777481,5.7174253802742,0.20189732828864684,1999
WF_2,19,chronological_holdout,0.21937656139449052,5.7554695959762014,0.22033045698311,600
WF_2,20,all_fit_diagnostic,0.25248881797091516,5.742130988702348,0.2325686063831978,1999
WF_2,20,chronological_holdout,0.2569584722252987,5.736910517639115,0.21741315823332533,600
WF_2,21,all_fit_diagnostic,0.24407161242978584,5.731515612427143,0.22586007310200293,1999
WF_2,21,chronological_holdout,0.24873921795894646,5.842420972641885,0.2449649834567341,600
WF_2,22,all_fit_diagnostic,0.21938518415939964,5.741488340012843,0.20950550702928705,1999
WF_2,22,chronological_holdout,0.23224350208345262,5.753231667165129,0.2063934476918559,600
WF_2,23,all_fit_diagnostic,0.22028471711722486,5.735380907035436,0.21124263554013994,1999
WF_2,23,chronological_holdout,0.22052731193024674,5.706139734650996,0.22959406581229005,600
WF_2,24,all_fit_diagnostic,0.22313349970991264,5.70223204905758,0.21534206416770682,1999
WF_2,24,chronological_holdout,0.21535066338781061,5.774891388978454,0.21678231887842853,600
WF_2,25,all_fit_diagnostic,0.20447028681618043,5.727474846784261,0.1975416263561745,1999
WF_2,25,chronological_holdout,0.20009209530075972,5.7611272297094205,0.18129483189674,600
WF_2,26,all_fit_diagnostic,0.19477904951838404,5.681101404034084,0.18977705173542952,1999
WF_2,26,chronological_holdout,0.18967740919188167,5.686751153713136,0.18391151245777315,600
WF_2,27,all_fit_diagnostic,0.20352397353600316,5.7303304728233115,0.1982012025028456,1999
WF_2,27,chronological_holdout,0.2135719302542372,5.712236604054671,0.21292594203669557,600
WF_2,28,all_fit_diagnostic,0.22835065535072602,5.714186430996349,0.2155616880702144,1999
